thread,a,tentativa,medicao,binario,fase,r,x,f1,f2,tempo,tempo_hadamard,tempo_modexp,tempo_qft,success
5,419,2,727,11010111,0.709961,231,-531,1,1,0.084832,0.001729,0.0016956,0.0016491,0
3,9,2,50,00110010,0.0488281,512,-531,1,1,0.102944,0.0024812,0.0023938,0.0028079,0
9,186,6,849,01010001,0.829102,433,-531,1,1,0.100168,0.0020176,0.0017723,0.0018755,0
1,168,1,603,01011011,0.588867,467,-531,1,1,0.0920167,0.0018905,0.0020399,0.0017749,0
7,257,6,125,01111101,0.12207,213,-531,1,1,0.0807841,0.001676,0.0017051,0.0017584,0
0,148,2,348,01011100,0.339844,256,-531,1,1,0.0839445,0.0022911,0.0023428,0.0025209,0
10,497,2,575,00111111,0.561523,447,-531,1,1,0.0930217,0.0022904,0.0025125,0.0022092,0
2,2,2,245,11110101,0.239258,163,-531,1,1,0.0948312,0.0032036,0.0022128,0.0025859,0
8,202,7,928,10100000,0.90625,32,-531,1,1,0.0863511,0.0035064,0.0026753,0.0044593,0
6,358,3,552,00101000,0.539062,128,-531,1,1,0.105846,0.0030943,0.0020395,0.0016237,0
5,419,3,398,10001110,0.388672,512,-531,1,1,0.0968362,0.0045951,0.0035613,0.0038603,0
3,9,3,910,10001110,0.888672,512,-531,1,1,0.0989062,0.0030315,0.0038036,0.0032967,0
4,249,5,464,11010000,0.453125,64,-531,1,1,0.112168,0.0033586,0.0028285,0.0049569,0
9,186,7,551,00100111,0.538086,407,-531,1,1,0.108166,0.0032769,0.005392,0.003541,0
1,168,2,337,01010001,0.329102,79,-531,1,1,0.108197,0.0053886,0.0033131,0.0055603,0
0,148,3,225,11100001,0.219727,223,-531,1,1,0.0998464,0.0042687,0.0046004,0.0054085,0
7,257,7,142,10001110,0.138672,512,-531,1,1,0.105437,0.0038606,0.0037512,0.0041457,0
10,497,3,532,00010100,0.519531,256,-531,1,1,0.108468,0.0025859,0.0031493,0.0043066,0
8,202,8,954,10111010,0.931641,512,-531,1,1,0.09774,0.0036595,0.002993,0.0032158,0
2,2,3,160,10100000,0.15625,32,510,1,1,0.10848,0.0046701,0.0039342,0.003609,0
5,419,4,444,10111100,0.433594,256,-531,1,1,0.0871736,0.0023161,0.0022428,0.0024287,0
6,358,4,765,11111101,0.74707,427,-531,1,1,0.116583,0.0023304,0.0024247,0.0025993,0
3,9,4,691,10110011,0.674805,532,-531,1,1,0.0864102,0.0018051,0.0017195,0.0023587,0
4,249,6,604,01011100,0.589844,256,-531,1,1,0.11065,0.002999,0.0022034,0.002244,0
9,186,8,393,10001001,0.383789,185,-531,1,1,0.099968,0.0016941,0.0017205,0.0018045,0
1,168,3,830,00111110,0.810547,512,-531,1,1,0.0954385,0.0027801,0.0024194,0.0025104,0
7,257,8,150,10010110,0.146484,512,-531,1,1,0.0896891,0.0025333,0.0028897,0.002526,0
0,148,4,286,00011110,0.279297,512,-531,1,1,0.0956682,0.0028969,0.0028263,0.0029763,0
2,2,4,108,01101100,0.105469,256,-531,1,1,0.0823228,0.0025702,0.0019484,0.0028458,0
10,497,4,239,11101111,0.233398,527,-531,1,1,0.0965137,0.0021463,0.0018057,0.0019476,0
8,202,9,517,00000101,0.504883,307,-531,1,1,0.101316,0.0023856,0.0019238,0.0023451,0
5,419,5,974,11001110,0.951172,512,-531,1,1,0.0861252,0.00219,0.002089,0.0018452,0
3,9,5,475,11011011,0.463867,429,-531,1,1,0.0889971,0.0024099,0.0026903,0.002214,0
6,358,5,424,10101000,0.414062,128,-531,1,1,0.0992325,0.0025707,0.0024678,0.0024059,0
9,186,9,630,01110110,0.615234,512,-531,1,1,0.089058,0.0021618,0.0016508,0.0015653,0
1,168,4,200,11001000,0.195312,128,-531,1,1,0.0957196,0.0026467,0.0026819,0.002439,0
7,257,9,474,11011010,0.462891,512,-531,1,1,0.0892666,0.0025088,0.0024785,0.0024588,0
4,249,7,169,10101001,0.165039,103,-531,1,1,0.0996585,0.0026929,0.0024501,0.0028684,0
0,148,5,474,11011010,0.462891,512,-531,1,1,0.0917503,0.0023223,0.0027229,0.002257,0
10,497,5,986,11011010,0.962891,512,-531,1,1,0.0849186,0.0037683,0.0041797,0.0032441,0
2,2,5,348,01011100,0.339844,256,-531,1,1,0.0984223,0.0031293,0.0025943,0.0024256,0
8,202,10,276,00010100,0.269531,256,-531,1,1,0.0902399,0.0026253,0.0026182,0.002368,0
5,419,6,50,00110010,0.0488281,512,-531,1,1,0.0835778,0.0022946,0.001611,0.0020466,0
3,9,6,475,11011011,0.463867,429,-531,1,1,0.0810165,0.0023235,0.0017596,0.0018981,0
6,358,6,630,01110110,0.615234,512,-531,1,1,0.104692,0.0023685,0.0023493,0.0023728,0
9,186,10,130,10000010,0.126953,512,-531,1,1,0.0807733,0.0019933,0.0016013,0.0016304,0
1,168,5,487,11100111,0.475586,471,-531,1,1,0.0959767,0.0021771,0.0022262,0.002177,0
7,257,10,183,10110111,0.178711,263,-531,1,1,0.0967855,0.0025596,0.0023704,0.00238,0
4,249,8,229,11100101,0.223633,237,-531,1,1,0.0995716,0.0022662,0.0026567,0.0032513,0
0,148,6,818,00110010,0.798828,512,-531,1,1,0.0992361,0.0028388,0.0020632,0.0026762,0
10,497,6,256,00000000,0.25,4,230,1,1,0.0983754,0.0042587,0.0034599,0.0031808,0
3,9,7,599,01010111,0.584961,359,-531,1,1,0.0757204,0.0025831,0.0027469,0.0033454,0
2,2,6,350,01011110,0.341797,512,-531,1,1,0.0972733,0.0023768,0.0030034,0.0020614,0
8,202,11,321,01000001,0.313477,319,-531,1,1,0.0919364,0.0032691,0.0035092,0.0032029,0
5,419,7,544,00100000,0.53125,32,-531,1,1,0.0975444,0.0019514,0.002207,0.0020807,0
9,186,11,1000,11101000,0.976562,128,-531,1,1,0.0968187,0.0028148,0.0026331,0.0023321,0
6,358,7,314,00111010,0.306641,512,-531,1,1,0.0980671,0.0018844,0.0015845,0.0016484,0
7,257,11,393,10001001,0.383789,185,-531,1,1,0.0803207,0.0027435,0.0031286,0.0022383,0
4,249,9,970,11001010,0.947266,512,-531,1,1,0.0870121,0.0024293,0.0024045,0.0023275,0
1,168,6,287,00011111,0.280273,289,-531,1,1,0.102373,0.0022267,0.0021254,0.0021961,0
0,148,7,990,11011110,0.966797,512,-531,1,1,0.0949922,0.0022527,0.002351,0.0026473,0
10,497,7,632,01111000,0.617188,128,-531,1,1,0.0951815,0.0019672,0.0021582,0.002085,0
3,9,8,483,11100011,0.47168,53,-531,1,1,0.095048,0.0033863,0.0038061,0.0026278,0
8,202,12,433,10110001,0.422852,175,-531,1,1,0.0987806,0.002404,0.0026857,0.0025802,0
2,2,7,699,10111011,0.682617,397,-531,1,1,0.108598,0.0027846,0.0034986,0.003501,0
5,419,8,674,10100010,0.658203,512,-531,1,1,0.0968859,0.00238,0.0026302,0.0025511,0
7,257,12,630,01110110,0.615234,512,-531,1,1,0.0895845,0.0021456,0.0020824,0.0022939,0
9,186,12,395,10001011,0.385742,477,-531,1,1,0.100694,0.0024371,0.0024846,0.0025559,0
6,358,8,555,00101011,0.541992,131,-531,1,1,0.101506,0.002465,0.0025864,0.0029121,0
1,168,7,239,11101111,0.233398,527,-531,1,1,0.0847947,0.0030958,0.0025009,0.0018933,0
10,497,8,831,00111111,0.811523,191,-531,1,1,0.0801022,0.0031177,0.0025987,0.002458,0
4,249,10,484,11100100,0.472656,256,-531,1,1,0.1017,0.0025539,0.0026231,0.0045643,0
0,148,8,19,00010011,0.0185547,485,-531,1,1,0.0954719,0.0037673,0.0029026,0.0030647,0
3,9,9,531,00010011,0.518555,27,-531,1,1,0.0982941,0.0023536,0.0024762,0.002443,0
8,202,13,714,11001010,0.697266,512,-531,1,1,0.0984617,0.0023224,0.00245,0.0022208,0
5,419,9,232,11101000,0.226562,128,-531,1,1,0.0884119,0.0024185,0.0021356,0.002472,0
2,2,8,502,11110110,0.490234,512,-531,1,1,0.103238,0.0024694,0.0025555,0.0025028,0
6,358,9,724,11010100,0.707031,256,-531,1,1,0.0844323,0.0021944,0.0021425,0.0021022,0
9,186,13,402,10010010,0.392578,512,-531,1,1,0.0928787,0.0022794,0.0022961,0.002183,0
7,257,13,394,10001010,0.384766,512,-531,1,1,0.10044,0.0030941,0.0030318,0.0031966,0
10,497,9,701,10111101,0.68457,149,-531,1,1,0.0880356,0.0028944,0.002484,0.002721,0
1,168,8,628,01110100,0.613281,256,-531,1,1,0.0950329,0.0033951,0.0023782,0.0023562,0
4,249,11,973,11001101,0.950195,261,-531,1,1,0.0950647,0.0025138,0.002639,0.0022201,0
0,148,9,758,11110110,0.740234,512,-531,1,1,0.0918357,0.0029685,0.0023885,0.0027291,0
3,9,10,349,01011101,0.34082,267,-531,1,1,0.0914629,0.0023827,0.0022234,0.0023225,0
5,419,10,374,01110110,0.365234,512,-531,1,1,0.0925525,0.0021978,0.0023675,0.0023281,0
8,202,14,849,01010001,0.829102,433,-531,1,1,0.104805,0.0024775,0.002427,0.0024131,0
2,2,9,236,11101100,0.230469,256,-531,1,1,0.0984348,0.0024267,0.0024004,0.0022657,0
6,358,10,799,00011111,0.780273,223,-531,1,1,0.0782777,0.0026636,0.0024446,0.0023768,0
9,186,14,158,10011110,0.154297,512,-531,1,1,0.0855111,0.0017003,0.0021511,0.0027075,0
7,257,14,630,01110110,0.615234,512,-531,1,1,0.0894064,0.002499,0.0025011,0.002328,0
1,168,9,101,01100101,0.0986328,365,-531,1,1,0.0877569,0.0024236,0.0023102,0.0024838,0
10,497,10,1018,11111010,0.994141,512,-531,1,1,0.0977473,0.0025386,0.0020645,0.0022145,0
4,249,12,299,00101011,0.291992,387,-531,1,1,0.0925203,0.0025921,0.0029583,0.0023513,0
3,9,11,450,11000010,0.439453,512,-531,1,1,0.0912398,0.0022863,0.0026711,0.0022404,0
0,148,10,945,10110001,0.922852,337,-531,1,1,0.114289,0.0036963,0.0024495,0.0024471,0
8,202,15,315,00111011,0.307617,530,-531,1,1,0.0883078,0.0021857,0.00242,0.0027481,0
2,2,10,207,11001111,0.202148,465,-531,1,1,0.0849902,0.0026953,0.0021004,0.0022737,0
6,358,11,575,00111111,0.561523,447,-531,1,1,0.0831875,0.0027854,0.0027498,0.0024375,0
5,419,11,156,10011100,0.152344,256,-531,1,1,0.107883,0.0028938,0.0028377,0.0023974,0
10,497,11,320,01000000,0.3125,16,-531,1,1,0.0796758,0.0022173,0.0021315,0.0021514,0
1,168,10,158,10011110,0.154297,512,-531,1,1,0.0948293,0.0022959,0.0024246,0.0022899,0
9,186,15,539,00011011,0.526367,530,-531,1,1,0.114105,0.0024702,0.0018393,0.0021457,0
7,257,15,402,10010010,0.392578,512,-531,1,1,0.106018,0.0021802,0.001666,0.0020932,0
4,249,13,316,00111100,0.308594,256,-531,1,1,0.100448,0.0025347,0.0022287,0.0021728,0
3,9,12,160,10100000,0.15625,32,-531,1,1,0.0953312,0.0026266,0.0026318,0.0023401,0
0,148,11,222,11011110,0.216797,512,-531,1,1,0.0933185,0.0023169,0.0019449,0.0024957,0
6,358,12,800,00100000,0.78125,32,-531,1,1,0.0882752,0.0025627,0.0025373,0.0024714,0
8,470,1,944,10110000,0.921875,64,-531,1,1,0.103287,0.00235,0.002254,0.0027573,0
2,2,11,650,10001010,0.634766,512,-531,1,1,0.104172,0.0023119,0.0023601,0.002413,0
5,419,12,317,00111101,0.30957,533,-531,1,1,0.099369,0.0028223,0.0025933,0.0028093,0
10,497,12,717,11001101,0.700195,517,-531,1,1,0.0832073,0.002344,0.0021538,0.0021522,0
1,168,11,820,00110100,0.800781,256,-531,1,1,0.0922191,0.0016479,0.0019294,0.0023192,0
7,108,1,551,00100111,0.538086,407,-531,1,1,0.0977085,0.0025946,0.0026205,0.0024119,0
9,399,1,194,11000010,0.189453,512,-531,1,1,0.106857,0.0030657,0.0031336,0.0033877,0
3,9,13,102,01100110,0.0996094,512,-531,1,1,0.094667,0.0022821,0.0023413,0.002246,0
4,249,14,924,10011100,0.902344,256,-531,1,1,0.102283,0.002551,0.0025842,0.0023442,0
0,148,12,544,00100000,0.53125,32,-531,1,1,0.09458,0.0028064,0.0024559,0.0026744,0
6,358,13,669,10011101,0.65332,75,-531,1,1,0.100067,0.0024592,0.0024045,0.0023548,0
5,419,13,455,11000111,0.444336,529,-531,1,1,0.0921722,0.0022662,0.0022547,0.0024503,0
2,2,12,374,01110110,0.365234,512,-531,1,1,0.0998711,0.0024431,0.0026293,0.0024039,0
8,470,2,554,00101010,0.541016,512,-531,1,1,0.1052,0.0031077,0.0027471,0.0027293,0
10,497,13,873,01101001,0.852539,217,-531,1,1,0.0914605,0.0022806,0.0028393,0.002573,0
7,108,2,548,00100100,0.535156,256,-531,1,1,0.0811747,0.0017117,0.0021062,0.0022704,0
9,399,2,24,00011000,0.0234375,128,-531,1,1,0.0873245,0.0024178,0.0018724,0.0026932,0
1,168,12,473,11011001,0.461914,407,-531,1,1,0.112971,0.002538,0.0025542,0.002413,0
0,148,13,207,11001111,0.202148,465,-531,1,1,0.0773972,0.0023702,0.002169,0.0026557,0
3,9,14,364,01101100,0.355469,256,-531,1,1,0.0926651,0.0025465,0.0028624,0.0025039,0
4,249,15,451,11000011,0.44043,277,-531,1,1,0.0943234,0.002552,0.002613,0.0025569,0
2,2,13,28,00011100,0.0273438,256,-531,1,1,0.0837094,0.0022054,0.0021632,0.0022114,0
5,419,14,418,10100010,0.408203,512,-531,1,1,0.0911347,0.0022198,0.0022273,0.0023873,0
6,358,14,323,01000011,0.31543,149,-531,1,1,0.0968658,0.0024207,0.0024254,0.0026078,0
8,470,3,483,11100011,0.47168,53,-531,1,1,0.102227,0.0023976,0.0023125,0.002344,0
7,108,3,896,10000000,0.875,8,113,1,1,0.0902803,0.0022209,0.0023111,0.0023044,0
10,497,14,940,10101100,0.917969,256,-531,1,1,0.119467,0.0032495,0.0030694,0.0030364,0
9,399,3,299,00101011,0.291992,387,-531,1,1,0.0912696,0.0021851,0.0022103,0.0022938,0
1,168,13,502,11110110,0.490234,512,-531,1,1,0.0908477,0.0024504,0.0025395,0.0024694,0
4,10,1,345,01011001,0.336914,279,-531,1,1,0.0833037,0.0024133,0.0023762,0.0024053,0
0,148,14,776,00001000,0.757812,128,-531,1,1,0.0924023,0.0025962,0.002679,0.0027714,0
3,9,15,793,00011001,0.774414,297,-531,1,1,0.111122,0.0021027,0.0023258,0.0023144,0
6,358,15,394,10001010,0.384766,512,-531,1,1,0.087095,0.002195,0.0023919,0.0024404,0
5,419,15,974,11001110,0.951172,512,-531,1,1,0.0912703,0.0023431,0.0023925,0.0022197,0
2,2,14,1,00000001,0.000976562,533,-531,1,1,0.10422,0.0044378,0.0035771,0.0022005,0
7,108,4,973,11001101,0.950195,261,-531,1,1,0.0984011,0.0021756,0.0022249,0.0022539,0
8,470,4,848,01010000,0.828125,64,-531,1,1,0.110966,0.0023884,0.0024845,0.002507,0
10,497,15,422,10100110,0.412109,512,-531,1,1,0.0877779,0.0021465,0.0019232,0.0021903,0
9,399,4,928,10100000,0.90625,32,-531,1,1,0.0911097,0.0027215,0.0036782,0.0030076,0
4,10,2,44,00101100,0.0429688,256,-531,1,1,0.0843195,0.0031205,0.002777,0.0027374,0
1,168,14,709,11000101,0.692383,530,-531,1,1,0.0916585,0.0026676,0.0027888,0.0024267,0
0,148,15,155,10011011,0.151367,403,-531,1,1,0.0998193,0.0023275,0.0021974,0.0019845,0
5,337,1,291,00100011,0.28418,373,-531,1,1,0.0820702,0.0036001,0.0021487,0.0021174,0
6,435,1,172,10101100,0.167969,256,-531,1,1,0.107787,0.0022452,0.0021561,0.0022025,0
3,438,1,307,00110011,0.299805,517,-531,1,1,0.115175,0.0023667,0.0023341,0.0023556,0
2,2,15,1010,11110010,0.986328,512,-531,1,1,0.107985,0.0025046,0.0024815,0.0024848,0
7,108,5,866,01100010,0.845703,512,-531,1,1,0.0832309,0.0036321,0.0021142,0.0021955,0
9,399,5,76,01001100,0.0742188,256,-531,1,1,0.0896602,0.0022439,0.0021664,0.0021399,0
10,54,1,324,01000100,0.316406,256,-531,1,1,0.0978236,0.0023364,0.0022758,0.0023861,0
8,470,5,24,00011000,0.0234375,128,-531,1,1,0.109285,0.003529,0.0030873,0.0027552,0
4,10,3,391,10000111,0.381836,529,-531,1,1,0.0981784,0.0023336,0.0019995,0.0026007,0
0,64,1,201,11001001,0.196289,377,-531,1,1,0.0837016,0.0025156,0.0026593,0.0021632,0
1,168,15,603,01011011,0.588867,467,-531,1,1,0.103989,0.0024134,0.0023206,0.0026956,0
5,337,2,888,01111000,0.867188,128,-531,1,1,0.0854783,0.0031313,0.0022339,0.0025908,0
3,438,2,299,00101011,0.291992,387,-531,1,1,0.0812387,0.0023482,0.002322,0.0023201,0
6,435,2,551,00100111,0.538086,407,-531,1,1,0.0975545,0.0022931,0.0021995,0.0022003,0
7,108,6,499,11110011,0.487305,197,-531,1,1,0.089815,0.0024845,0.0025774,0.0025418,0
2,350,1,303,00101111,0.295898,463,-531,1,1,0.100154,0.0030616,0.0034413,0.0040166,0
9,399,6,526,00001110,0.513672,512,-531,1,1,0.0979445,0.0027381,0.0026854,0.003186,0
0,64,2,494,11101110,0.482422,512,-531,1,1,0.0932804,0.0033065,0.0032985,0.0028471,0
10,54,2,703,10111111,0.686523,319,-531,1,1,0.113823,0.0036915,0.0033382,0.005406,0
8,470,6,646,10000110,0.630859,512,-531,1,1,0.105346,0.0027515,0.0033547,0.0045022,0
4,10,4,551,00100111,0.538086,407,-531,1,1,0.104413,0.0031885,0.0037149,0.0047262,0
5,337,3,998,11100110,0.974609,512,-531,1,1,0.0893734,0.0034164,0.0043368,0.0044792,0
1,187,1,159,10011111,0.155273,161,-531,1,1,0.105046,0.0041253,0.0069918,0.0046362,0
6,435,3,422,10100110,0.412109,512,-531,1,1,0.0936708,0.0036957,0.0027408,0.0028888,0
3,438,3,326,01000110,0.318359,512,-531,1,1,0.110285,0.0026687,0.0021928,0.0033908,0
2,350,2,354,01100010,0.345703,512,-531,1,1,0.0958441,0.0036468,0.0027172,0.0023216,0
7,108,7,635,01111011,0.620117,179,-531,1,1,0.110771,0.0022187,0.0033414,0.0028998,0
9,399,7,991,11011111,0.967773,528,-531,1,1,0.101687,0.0034907,0.003298,0.0027109,0
4,10,5,780,00001100,0.761719,256,-531,1,1,0.087911,0.0023589,0.0026137,0.002514,0
0,64,3,740,11100100,0.722656,256,-531,1,1,0.0980506,0.0026642,0.0026015,0.0024944,0
8,470,7,848,01010000,0.828125,64,-531,1,1,0.0967344,0.0022825,0.0024286,0.0020826,0
10,54,3,215,11010111,0.209961,281,-531,1,1,0.100064,0.0034042,0.003959,0.0033413,0
1,187,2,789,00010101,0.770508,61,-531,1,1,0.0869733,0.0028165,0.0022556,0.0028947,0
5,337,4,906,10001010,0.884766,512,-531,1,1,0.116579,0.0023888,0.0023585,0.0022156,0
6,435,4,649,10001001,0.633789,527,-531,1,1,0.087608,0.0016899,0.0018577,0.0022972,0
3,438,4,607,01011111,0.592773,415,-531,1,1,0.092503,0.0023329,0.0023117,0.0022988,0
7,108,8,927,10011111,0.905273,95,-531,1,1,0.0926859,0.0021868,0.002242,0.0022346,0
2,350,3,534,00010110,0.521484,512,-531,1,1,0.101901,0.0023616,0.0023829,0.0026634,0
8,470,8,394,10001010,0.384766,512,-531,1,1,0.084717,0.0021509,0.0021386,0.002348,0
4,10,6,443,10111011,0.432617,141,-531,1,1,0.0941006,0.0015997,0.0019269,0.0022889,0
9,399,8,575,00111111,0.561523,447,-531,1,1,0.104447,0.0023279,0.0027412,0.0022313,0
1,187,3,98,01100010,0.0957031,512,-531,1,1,0.0881326,0.0025773,0.003035,0.002947,0
10,54,4,809,00101001,0.790039,281,-531,1,1,0.0919301,0.0034855,0.0030533,0.0036575,0
0,64,4,495,11101111,0.483398,271,-531,1,1,0.102683,0.0031654,0.0036368,0.0034099,0
5,337,5,1005,11101101,0.981445,485,-531,1,1,0.0913849,0.0026553,0.0024851,0.0023502,0
3,438,5,573,00111101,0.55957,277,-531,1,1,0.0830719,0.0035386,0.002172,0.0021316,0
6,435,5,451,11000011,0.44043,277,-531,1,1,0.103423,0.0025024,0.0023414,0.0023292,0
7,108,9,376,01111000,0.367188,128,-531,1,1,0.102299,0.0023992,0.002347,0.0023805,0
2,350,4,233,11101001,0.227539,523,-531,1,1,0.0992264,0.0023001,0.0022722,0.0023445,0
4,10,7,620,01101100,0.605469,256,-531,1,1,0.082822,0.0021705,0.0022163,0.0023875,0
9,399,9,627,01110011,0.612305,325,-531,1,1,0.0858649,0.0035384,0.0028456,0.0022578,0
0,64,5,736,11100000,0.71875,32,-531,1,1,0.0851004,0.0041632,0.0039152,0.0024232,0
1,187,4,578,01000010,0.564453,512,-531,1,1,0.0915428,0.0023737,0.0030199,0.0024532,0
10,54,5,878,01101110,0.857422,512,-531,1,1,0.0895112,0.0030878,0.0021311,0.0025152,0
8,470,9,551,00100111,0.538086,407,-531,1,1,0.105045,0.0037088,0.0034217,0.0025249,0
5,337,6,310,00110110,0.302734,512,-531,1,1,0.0968654,0.0030714,0.0029497,0.0029178,0
3,438,6,923,10011011,0.901367,365,-531,1,1,0.0981217,0.002434,0.0023658,0.0024238,0
6,435,6,679,10100111,0.663086,279,-531,1,1,0.0942177,0.0024524,0.0024348,0.0024662,0
2,350,5,157,10011101,0.15332,437,-531,1,1,0.0782335,0.0018179,0.0016078,0.0016961,0
4,10,8,36,00100100,0.0351562,256,-531,1,1,0.0846031,0.0023141,0.0022298,0.0023096,0
1,187,5,868,01100100,0.847656,256,-531,1,1,0.0825754,0.0033392,0.0025997,0.0020376,0
8,470,10,545,00100001,0.532227,481,-531,1,1,0.0861384,0.0024062,0.0026428,0.0026883,0
0,64,6,860,01011100,0.839844,256,-531,1,1,0.0972081,0.0027286,0.0026171,0.0030818,0
7,108,10,393,10001001,0.383789,185,-531,1,1,0.125066,0.0031091,0.0029664,0.0027269,0
9,399,10,856,01011000,0.835938,128,-531,1,1,0.120947,0.0021858,0.0024256,0.0024052,0
10,54,6,470,11010110,0.458984,512,-531,1,1,0.121561,0.0029349,0.002963,0.002291,0
3,438,7,233,11101001,0.227539,523,-531,1,1,0.0921952,0.0024795,0.002452,0.00235,0
5,337,7,839,01000111,0.819336,393,-531,1,1,0.104266,0.0020845,0.0023238,0.0024969,0
6,435,7,200,11001000,0.195312,128,-531,1,1,0.0937454,0.0024693,0.00225,0.0023424,0
4,10,9,229,11100101,0.223633,237,-531,1,1,0.0941616,0.0023475,0.002318,0.0022976,0
2,350,6,239,11101111,0.233398,527,-531,1,1,0.107262,0.0015815,0.0022114,0.0026166,0
8,470,11,836,01000100,0.816406,256,-531,1,1,0.0877097,0.0025167,0.0023902,0.0026614,0
0,64,7,899,10000011,0.87793,213,-531,1,1,0.0890787,0.0026631,0.0030359,0.0030115,0
1,187,6,728,11011000,0.710938,128,-531,1,1,0.112055,0.0025033,0.0018602,0.0018855,0
7,108,11,719,11001111,0.702148,47,-531,1,1,0.0880011,0.0025042,0.00253,0.0023967,0
9,399,11,225,11100001,0.219727,223,-531,1,1,0.112124,0.0019733,0.0024191,0.0024048,0
5,337,8,87,01010111,0.0849609,153,-531,1,1,0.0944287,0.0022705,0.0016407,0.001839,0
3,438,8,807,00100111,0.788086,151,-531,1,1,0.0999732,0.0031301,0.0031692,0.0034236,0
6,435,8,125,01111101,0.12207,213,-531,1,1,0.0993605,0.0030209,0.0022928,0.0020836,0
10,54,7,896,10000000,0.875,8,107,1,1,0.13059,0.0033753,0.0029151,0.0029748,0
1,187,7,32,00100000,0.03125,32,-531,1,1,0.0763385,0.0021984,0.0024375,0.0026743,0
8,470,12,426,10101010,0.416016,512,-531,1,1,0.0910647,0.0021003,0.0020908,0.0021462,0
4,10,10,731,11011011,0.713867,339,-531,1,1,0.113867,0.0025103,0.0032451,0.0028428,0
0,64,8,866,01100010,0.845703,512,-531,1,1,0.0955901,0.0034598,0.0031798,0.0029538,0
2,350,7,945,10110001,0.922852,337,-531,1,1,0.113587,0.0025672,0.0025176,0.0032357,0
7,108,12,849,01010001,0.829102,433,-531,1,1,0.0931084,0.0042618,0.0041437,0.0024856,0
3,438,9,274,00010010,0.267578,512,-531,1,1,0.0919519,0.002141,0.0020514,0.0021576,0
5,337,9,906,10001010,0.884766,512,-531,1,1,0.0980877,0.0023806,0.0024095,0.0024644,0
6,435,9,225,11100001,0.219727,223,-531,1,1,0.08709,0.0023311,0.0025489,0.0026767,0
9,399,12,230,11100110,0.224609,512,-531,1,1,0.108768,0.0030761,0.0025569,0.0032903,0
8,470,13,217,11011001,0.211914,151,-531,1,1,0.0924746,0.002743,0.0022592,0.0036961,0
10,54,8,300,00101100,0.292969,256,-531,1,1,0.117463,0.0035264,0.003706,0.0031351,0
1,187,8,522,00001010,0.509766,512,-531,1,1,0.100135,0.0038604,0.0030351,0.0030143,0
0,64,9,580,01000100,0.566406,256,-531,1,1,0.0900973,0.0036781,0.0029657,0.0029572,0
7,108,13,473,11011001,0.461914,407,-531,1,1,0.0985342,0.0044631,0.0047291,0.0035044,0
4,10,11,158,10011110,0.154297,512,-531,1,1,0.113678,0.0041495,0.0045783,0.0040545,0
2,350,8,70,01000110,0.0683594,512,-531,1,1,0.11734,0.004303,0.0030287,0.0033151,0
3,438,10,324,01000100,0.316406,256,-531,1,1,0.0862542,0.0029302,0.0045463,0.0041114,0
5,337,10,873,01101001,0.852539,217,-531,1,1,0.0990023,0.0039221,0.0030967,0.0042649,0
6,435,10,51,00110011,0.0498047,261,-531,1,1,0.102148,0.0045742,0.0030962,0.004639,0
9,399,13,983,11010111,0.959961,524,-531,1,1,0.0985821,0.0025453,0.0031302,0.0039554,0
1,187,9,207,11001111,0.202148,465,-531,1,1,0.0882633,0.0024565,0.0023262,0.0023025,0
0,64,10,511,11111111,0.499023,513,-531,1,1,0.0906424,0.0016066,0.0017928,0.0016947,0
8,470,14,554,00101010,0.541016,512,-531,1,1,0.108489,0.0019081,0.0018017,0.0015599,0
7,108,14,552,00101000,0.539062,128,-531,1,1,0.0947375,0.0027301,0.0018736,0.001605,0
10,54,9,756,11110100,0.738281,256,-531,1,1,0.122302,0.0034162,0.002935,0.0024049,0
3,438,11,775,00000111,0.756836,329,-531,1,1,0.0975357,0.0023308,0.0027802,0.0017183,0
2,350,9,228,11100100,0.222656,256,-531,1,1,0.111186,0.0033171,0.0023944,0.0027734,0
9,399,14,679,10100111,0.663086,279,-531,1,1,0.0833475,0.0025466,0.0022951,0.0022879,0
4,10,12,392,10001000,0.382812,128,-531,1,1,0.126336,0.0028138,0.0027961,0.0028416,0
5,337,11,675,10100011,0.65918,267,-531,1,1,0.0992012,0.0030258,0.0027992,0.0029111,0
0,64,11,502,11110110,0.490234,512,-531,1,1,0.0868134,0.0021194,0.002123,0.0018502,0
6,435,11,400,10010000,0.390625,64,-531,1,1,0.120248,0.003735,0.0025513,0.0025623,0
1,187,10,156,10011100,0.152344,256,-531,1,1,0.106514,0.0024045,0.0025339,0.0023523,0
8,470,15,961,11000001,0.938477,65,-531,1,1,0.101844,0.0025363,0.0024807,0.002822,0
10,54,10,80,01010000,0.078125,64,-531,1,1,0.091798,0.0021378,0.0022106,0.0021475,0
3,438,12,935,10100111,0.913086,518,-531,1,1,0.0765478,0.0016927,0.0021876,0.0023865,0
7,108,15,237,11101101,0.231445,229,-531,1,1,0.102623,0.0026135,0.0026028,0.0026252,0
2,350,10,103,01100111,0.100586,517,-531,1,1,0.0906647,0.0016924,0.0034737,0.002559,0
4,10,13,56,00111000,0.0546875,128,-531,1,1,0.102659,0.0023839,0.0023579,0.0023698,0
9,399,15,944,10110000,0.921875,64,-531,1,1,0.104549,0.0023483,0.0023751,0.0023469,0
